Cliente,NOM_MUN,LAT_DEC,LON_DEC,MU,SIGMA
749,Reforma de Pineda,16.399319,-94.458434,0.973719052501366,0.2629637263855357
750,Reyes Etla,17.205556,-96.810093,7.86631018335256,2.124385091782903
751,Reynosa,26.09235,-98.278129,71.2992019721025,19.2551473556308
752,Rincón de Romos,22.229233,-102.323069,8.859168676689334,2.392517638343093
753,Río Blanco,18.838865,-97.139525,4.497768596320807,1.2146727410437521
754,Río Grande,23.827434,-103.034332,10.950152587957623,2.957211242424071
755,Río Lagartos,21.597751,-88.157978,8.464417709459049,2.2859107222408483
756,Rioverde,21.932378,-99.992923,1.5168006862060592,0.40962899884135046
757,Rodeo,25.180719,-104.560444,5.7920732828152515,1.5642142053547468
758,Rojas de Cuauhtémoc,17.008284,-96.618646,45.532729747434885,12.296623195502494
759,Romita,20.871215,-101.517117,16.605857354820596,4.484597604034406
760,Rosamorada,22.122545,-105.20413,1.4522050733865584,0.39218423075189235
761,Rosario,27.319641,-106.295498,13.811498992851071,3.7299498585348836
762,Sabanilla,17.283484,-92.55172,7.45720463549572,2.0139015605496677
763,Sabinas,27.848888,-101.119989,10.055383728902315,2.7155688992589844
764,Sacalum,20.495829,-89.591165,4.863810402297978,1.313526426884015
765,Sacramento,27.004439,-101.725036,2.1029460617904197,0.5679241166901373
766,Sahuaripa,29.056319,-109.233277,2.969005759592618,0.8018132295932429
767,Sain Alto,23.57983,-103.247479,1.3014819768077228,0.35147977187649004
768,Salamanca,20.568681,-101.199915,6.383003518608463,1.7238015282471972
769,Salina Cruz,16.175885,-95.192159,6.440421841114687,1.73930798877116
770,Salinas Victoria,25.959567,-100.291506,3.41160532891142,0.9213421961321226
771,Saltabarranca,18.59024,-95.531879,1.052669245947423,0.2842851096059846
772,Saltillo,25.421665,-100.999721,1.5383325571458928,0.41544392153783655
773,Saltillo,25.421665,-100.999721,14.122514906426447,3.8139431863730153
774,Salto de Agua,17.557021,-92.333422,7.10790984024953,1.9195705923622277
775,Salvatierra,20.216118,-100.88136,43.874775685067696,11.84887414787307
776,Samahil,20.883483,-89.888806,1.9928942769868254,0.5382034006858754
777,San Agustín Amatengo,16.509943,-96.789325,21.88595059528869,5.910545869717152
778,San Agustín Atenango,17.611699,-98.015183,2.2297448573249956,0.6021675503472218
779,San Agustín Chayuco,16.402382,-97.807518,7.624674742805537,2.059128737077893
780,San Agustín de las Juntas,17.01166,-96.711441,53.07606186668995,14.33378444683811
781,San Agustín Etla,17.189083,-96.764424,4.114979779612653,1.1112963375506668
782,San Agustín Loxicha,16.016609,-96.616764,17.136976838003157,4.628032363881062
783,San Agustín Tlacotepec,17.203684,-97.5179,9.160614869847004,2.4739265560938977
784,San Agustín Tlaxiaca,20.115661,-98.886778,3.2824141032724183,0.8864526599532064
785,San Agustín Yatareni,17.081212,-96.668117,3.7513304037399067,1.0130887542322358
786,San Andrés Cabecera Nueva,16.888416,-97.68099,2.392430104425961,0.6461025218317831
787,San Andrés Cholula,19.050944,-98.300656,2.4737727279764434,0.6680700075740637
788,San Andrés Dinicuiti,17.688115,-97.726751,29.75226077864125,8.034930961500054
789,San Andrés Duraznal,17.131998,-92.804988,4.725049456241273,1.2760524806177715
790,San Andrés Huaxpaltepec,16.329046,-97.916349,9.41182003081173,2.5417673208862346
791,San Andrés Huayápam,17.102543,-96.666239,3.1675774582599723,0.8554397389052808
792,San Andrés Ixtlahuaca,17.070874,-96.825177,1.461774793804262,0.3947686408392195
793,San Andrés Lagunas,17.574427,-97.522746,3.8733443390656306,1.0460399828456568
794,San Andrés Nuxiño,17.238358,-97.105271,37.252529156016635,10.060462367442694
795,San Andrés Paxtlán,16.215636,-96.50758,9.165399730055857,2.4752187611375613
796,San Andrés Sinaxtla,17.468502,-97.283811,2.9642208993837653,0.8005210245495792
797,San Andrés Solaga,17.271028,-96.236895,2.9115874370863946,0.78630676906928
798,San Andrés Tenejapan,18.788703,-97.093225,5.703553368951491,1.540308412046971
799,San Andrés Teotilálpam,17.954131,-96.656588,4.835101241044867,1.3057731966220334
800,San Andrés Tepetlapa,17.665833,-98.391687,7.672523344894057,2.072050787514528
801,San Andrés Tuxtla,18.448668,-95.212571,0.547866493913545,0.14795747749947832
802,San Andrés Yaá,17.292578,-96.153616,2.516836469856111,0.6796998529670358
803,San Andrés Zabache,16.600149,-96.857736,1.6699162128893208,0.4509795602385846
804,San Andrés Zautla,17.186388,-96.86349,5.124585283680409,1.3839516017636795
805,San Antonino Castillo Velasco,16.803228,-96.68464,5.2418143587972805,1.4156106253334368
806,San Antonino el Alto,16.815701,-97.029374,16.58432548388076,4.47878268133792
807,San Antonino Monte Verde,17.533614,-97.720629,2.3708982334861273,0.640287599135297
808,San Antonio,21.620177,-98.902848,7.61749745249226,2.0571904295123975
809,San Antonio Acutla,17.74403,-97.500305,5.189180896499909,1.4013963698531375
810,San Antonio Cañada,18.497338,-97.290001,16.055598430802625,4.335994024013096
811,San Antonio de la Cal,17.031313,-96.699284,20.45766982294639,5.524822664183577
812,San Antonio Huitepec,16.927331,-97.147422,0.5861453755843604,0.15829511784878686
813,San Antonio la Isla,19.164099,-99.569336,2.748902189985429,0.7423717975847187
814,San Antonio Nanahuatípam,18.130299,-97.123645,10.318551040389169,2.7866401766604803
815,San Antonio Sinicahua,17.151574,-97.567959,3.1364758669024346,0.8470404061214676
816,San Antonio Tepetlapa,16.542361,-98.066226,7.641421753536519,2.063651454730715
817,San Baltazar Chichicápam,16.762097,-96.489681,14.957473012871109,4.039432966492308
818,San Baltazar Loxicha,16.0733,-96.790321,9.13429813869832,2.4668194283537477
819,San Baltazar Yatzachi el Bajo,17.228157,-96.219811,3.177147178677676,0.8580241489926079
820,San Bartolo Coyotepec,16.958281,-96.70765,17.43124574084755,4.707502974066371
821,San Bartolo Soyaltepec,17.590641,-97.308935,29.54651178966062,7.979366144622522
822,San Bartolo Tutotepec,20.399143,-98.20206,92.54398129940502,24.992537749497032
823,San Bartolo Yautepec,16.430741,-95.973112,7.014605066176917,1.8943725940107878
824,San Bartolomé Ayautla,18.0318,-96.671509,4.811176940000607,1.2993121714037157
825,San Bartolomé Loxicha,15.97039,-96.711016,0.7296911818499181,0.19706126915869385
826,San Bartolomé Quialana,16.901888,-96.501206,1.5622568581901526,0.42190494675615436
827,San Bartolomé Yucuañe,17.242547,-97.447929,2.4976970290207032,0.6745310327923816
828,San Bartolomé Zoogocho,17.240789,-96.243051,7.514622958001943,2.0294080210736305
829,San Bernardo,26.000787,-105.523257,8.775433623034425,2.3699040500789805
830,San Bernardo Mixtepec,16.824661,-96.898666,7.416533323720478,2.0029178176785276
831,San Blas,21.541738,-105.286046,0.73447604205877,0.1983534742023574
832,San Blas Atempa,16.326322,-95.227546,1.3995716110891872,0.3779699752715931
833,San Buenaventura,27.060257,-101.550029,2.9044101467731167,0.7843684615037847
834,San Buenaventura,27.060257,-101.550029,2.495304598916277,0.6738849302705497
835,San Carlos,24.581774,-98.943635,3.612569457683201,0.9756148079659924
836,San Carlos Yautepec,16.500607,-96.106704,40.94883366735475,11.0586907636728
837,San Ciro de Acosta,21.650007,-99.818685,16.830745784636637,4.545331241086594
838,San Cristóbal Amatlán,16.318408,-96.410016,23.97214964634813,6.4739472687544675
839,San Cristóbal Amoltepec,17.284533,-97.569853,2.2847707497267926,0.6170279083493528
840,San Cristóbal de la Barranca,21.044444,-103.429167,6.581575217275819,1.7774280375592353
841,San Cristóbal de las Casas,16.737022,-92.637564,32.50594782883553,8.778594964128438
842,San Cristóbal Lachirioag,17.335972,-96.165047,2.691483867479206,0.726865337060756
843,San Cristóbal Suchixtlahuaca,17.727554,-97.366656,15.866596452552972,4.284951924788386
844,San Damián Texóloc,19.278432,-98.284624,3.8135335864549815,1.0298874197998622
845,San Diego de Alejandría,20.993056,-101.993611,10.907088846077956,2.9455813970310993
846,San Diego de la Unión,21.466387,-100.873316,2.5862169428844637,0.6984368261001576
847,San Dionisio del Mar,16.320539,-94.757003,1.712979954768988,0.46260940563155667
848,San Dionisio Ocotepec,16.797754,-96.396037,10.366399642477688,2.799562227097116
849,San Dionisio Ocotlán,16.746444,-96.680835,11.134369705998422,3.0069611366051183
850,San Esteban Atatlahuca,17.066549,-97.677769,7.911766355336653,2.1366610396977066
851,San Felipe,21.479336,-101.215945,34.81464287960658,9.402083897696107
852,San Felipe,21.479336,-101.215945,1.155543740437739,0.31206751804475125
853,San Felipe,21.479336,-101.215945,26.984219147820415,7.2873903437406815
854,San Felipe de Jesús,29.858624,-110.241058,1.7464739762309516,0.47165484093720167
855,San Felipe del Progreso,19.713924,-99.953294,4.1987148332675615,1.1339099258147793
856,San Felipe Jalapa de Díaz,18.071283,-96.536115,4.5432247683049,1.2269486889585561
857,San Felipe Orizatlán,21.170944,-98.607815,1.765613417066359,0.4768236611118559
858,San Felipe Tejalápam,17.111401,-96.853258,3.007284641263433,0.8121508699425514
859,San Felipe Teotlalcingo,19.235725,-98.495455,119.09517059832433,32.16298353678616
860,San Felipe Tepatlán,20.091336,-97.796168,2.325442061502034,0.6280116512204932
861,San Felipe Usila,17.879395,-96.528363,1.7967150084238968,0.4852229938956691
862,San Fernando,16.871712,-93.206285,1.8804500620788054,0.5078365821597816
863,San Fernando,16.871712,-93.206285,5.75140197104001,1.5532304624836066
864,San Francisco Cahuacuá,16.893563,-97.305594,115.32470075374901,31.14472596237927
865,San Francisco Cajonos,17.172094,-96.251464,28.541691145801714,7.708003085453172
866,San Francisco Chapulapa,17.940951,-96.754408,12.086556887559954,3.2641099402941682
867,San Francisco Chindúa,17.428581,-97.312791,37.03242558640945,10.00102093543417
868,San Francisco de Borja,27.901821,-106.684916,2.758471910403133,0.7449562076720458
869,San Francisco de Conchos,27.588552,-105.334641,2.3493663625462933,0.6344726764388109
870,San Francisco de los Romo,22.072393,-102.272678,0.8923764289508833,0.2409962406432551
871,San Francisco del Mar,16.233446,-94.632276,7.880664763979116,2.1282617069138934
872,San Francisco del Oro,26.858994,-105.85008,2.0742369005373082,0.5601708864281559
873,San Francisco del Rincón,21.018681,-101.858518,4.059953887210855,1.0964359795485359
874,San Francisco Huehuetlán,18.197594,-96.947821,13.435887466456197,3.628511762607294
875,San Francisco Ixhuatán,16.352357,-94.483828,24.787968311957382,6.694268228699105
876,San Francisco Jaltepetongo,17.385714,-97.262854,10.41424824456621,2.812484277533752
877,San Francisco Lachigoló,17.011407,-96.598516,0.5765756551666565,0.15571070776145973
878,San Francisco Logueche,16.352279,-96.377979,9.82092557866857,2.6522508521194696
879,San Francisco Nuxaño,17.380833,-97.343951,6.720336163332524,1.8149019838254787
880,San Francisco Ozolotepec,16.100539,-96.220682,10.019497277335924,2.7058773614315075
881,San Francisco Sola,16.514966,-96.9744,3.689127221024832,0.9962900886646096
882,San Francisco Telixtlahuaca,17.296596,-96.904413,19.598787415457473,5.292871858845968
883,San Francisco Teopan,17.851128,-97.492531,5.237029498588428,1.4143184202897732
884,San Francisco Tetlanohcan,19.260078,-98.16355,40.37943530250137,10.904918363476835
885,San Francisco Tlapancingo,17.484124,-98.268909,6.703589152601542,1.810379266172656
886,San Gabriel,19.7475,-103.765278,11.818604715864248,3.1917464578490087
887,San Gabriel Chilac,18.326273,-97.347982,5.756186831248862,1.55452266752727
888,San Gabriel Mixtepec,16.094423,-97.079499,1.1411891598111834,0.3081909029137605
889,San Gregorio Atzompa,19.026686,-98.345766,1.6292449011140795,0.4399958173674443
890,San Ignacio,23.940276,-106.425497,5.213105197544169,1.4078573950714552
891,San Ignacio Cerro Gordo,20.743056,-102.536111,2.028780728553215,0.547894938513352
892,San Ignacio Río Muerto,27.411429,-110.241428,4.684378144466031,1.2650687377466312
893,San Ildefonso Amatlán,16.334095,-96.491556,1.523977976519337,0.4115673064068458
894,San Ildefonso Sola,16.519812,-96.983668,9.52426424571975,2.5721341394123285
895,San Ildefonso Villa Alta,17.339011,-96.153014,1.973754836151418,0.5330345805112211
896,San Jacinto Amilpas,17.100807,-96.762562,3.5766830061168116,0.9659232701385156
897,San Jacinto Tlacotepec,16.520368,-97.385998,6.399750529339445,1.7283242459000197
898,San Javier,28.595224,-109.739284,44.62839116796188,12.052396442250082
899,San Jerónimo Coatlán,16.232721,-96.869294,2.533583480587093,0.6842225706198584
900,San Jerónimo Silacayoapilla,17.80963,-97.845933,10.962114738479753,2.9604417550332305
901,San Jerónimo Sosola,17.366559,-97.032614,4.9451530258484615,1.3354939126262957
902,San Jerónimo Taviche,16.713679,-96.594263,5.246599219006133,1.4169028303771003
903,San Jerónimo Tecóatl,18.166914,-96.9132,1.5837887291299861,0.4277198694526404
904,San Jerónimo Tecuanipan,19.014412,-98.400957,2.3589360829639974,0.6370570865261381
905,San Jerónimo Tlacochahuaya,17.008867,-96.581074,3.148438017424565,0.8502709187306267
906,San Jerónimo Xayacatlán,18.221269,-97.914337,0.9641493320836623,0.2603793162982086
907,San Jerónimo Zacualpan,19.241712,-98.262617,3.9355475217807054,1.062838648413283
908,San Joaquín,20.916061,-99.566359,31.580077378422686,8.528553288179538
909,San Jorge Nuchita,17.655954,-98.10613,0.8732369881154758,0.23582742046860083
910,San José Ayuquila,17.941788,-97.969274,8.899839988464574,2.403501381214233
911,San José Chiapa,19.242071,-97.768833,7.06006123816101,1.9066485419255919
912,San José Chiltepec,17.945353,-96.170537,5.363828294123004,1.4485618539468577
913,San José de Gracia,22.150216,-102.415634,7.033744507012325,1.8995414141854423
914,San José de Gracia,22.150216,-102.415634,2.8278523834314857,0.7636931808051676
915,San José del Peñasco,16.316059,-96.501381,11.469309920618056,3.097415489661568
916,San José Estancia Grande,16.365203,-98.251286,6.916515431895453,1.867882390615685
917,San José Independencia,18.239824,-96.646128,6.720336163332524,1.8149019838254787
918,San José Iturbide,21.000822,-100.38572,2.1723265348187724,0.586661089823259
919,San José Miahuatlán,18.290238,-97.287655,8.074451602437618,2.180596011182268
920,San José Teacalco,19.335704,-98.064423,16.091484882369013,4.345685561840573
921,San José Tenango,18.150762,-96.717209,9.983610825769535,2.6961858236040306
922,San Juan Achiutla,17.344245,-97.508873,3.8972686401098904,1.0525010080639747
923,San Juan Atenco,19.089913,-97.540916,7.796929710324207,2.105648118649781
924,San Juan Atepec,17.426393,-96.539133,95.99147307988282,25.92357148345663
925,San Juan Atzompa,18.746094,-98.024315,11.660704328972132,3.1491036914081105
926,San Juan Bautista Atatlahuca,17.531096,-96.829941,100.2930624076407,27.085263817710178
927,San Juan Bautista Coixtlahuaca,17.724643,-97.323823,4.0982327688816715,1.1067736198978444
928,San Juan Bautista Cuicatlán,17.801548,-96.959567,64.70566460430454,17.474488805462407
929,San Juan Bautista Guelache,17.226545,-96.778505,2.5527229214225002,0.6893913907945126
930,San Juan Bautista Jayacatlán,17.423504,-96.822571,8.974005321701778,2.4235305593910184
931,San Juan Bautista Lo de Soto,16.511515,-98.346803,1.8206393094681563,0.4916840191139869
932,San Juan Bautista Suchitepec,17.972718,-97.65982,4.3422606395331185,1.1726760771246862
933,San Juan Bautista Tlachichilco,17.622548,-98.343993,51.36308191192096,13.87117504120655
934,San Juan Bautista Tlacoatzintepec,17.859441,-96.587088,22.914695540191854,6.188369954104819
935,San Juan Bautista Tuxtepec,18.081165,-96.118482,1.1938226221085546,0.32240515839405975
936,San Juan Bautista Valle Nacional,17.774953,-96.304045,21.385932703463663,5.7755104426543085
937,San Juan Cacahuatepec,16.613734,-98.156092,8.177326096927935,2.2083784196210345
938,San Juan Cancuc,16.892243,-92.371953,2.1723265348187724,0.586661089823259
939,San Juan Chicomezúchil,17.288975,-96.494917,7.603142871865704,2.053313814381407
940,San Juan Cieneguilla,17.851659,-98.280764,28.6971991025894,7.749999749372238
941,San Juan Coatzóspam,18.0497,-96.763325,11.670274049389837,3.151688101495438
942,San Juan Colorado,16.459666,-97.953989,1.102910278140368,0.297853262564452
943,San Juan Comaltepec,17.33818,-95.976846,23.16350827105215,6.255564616375324
944,San Juan Cotzocón,17.164002,-95.78231,28.075167275438652,7.582013093695974
945,San Juan de Guadalupe,24.630853,-102.782055,4.016890145331189,1.084806134155564
946,San Juan de los Cués,18.046927,-97.059664,11.220497189757756,3.0302208273910627
947,San Juan de los Lagos,21.247778,-102.332778,1.4426353529688545,0.3895998206645652
948,San Juan del Estado,17.273528,-96.799273,1.0837708373049602,0.29268444238979774
949,San Juan del Río,24.778255,-104.459226,9.07448738608767,2.4506668653079533
950,San Juan del Río,24.778255,-104.459226,4.923621154908627,1.3296789899298096
951,San Juan Diuxi,17.281509,-97.374243,39.9679373245401,10.793788729721769
952,San Juan Evangelista,17.886052,-95.14008,3.6269240383097565,0.9794914230969831
953,San Juan Evangelista Analco,17.405827,-96.53795,0.7584003431030296,0.20481449942067523
954,San Juan Guelavía,16.956763,-96.545832,4.378147091099509,1.182367614952163
955,San Juan Guichicovi,16.962829,-95.095094,2.160364384296643,0.5834305772141002
956,San Juan Huactzinco,19.237946,-98.250301,6.445206701323539,1.7406001938148237
957,San Juan Ihualtepec,17.739842,-98.288846,9.533833966137454,2.5747185494996554
958,San Juan Juquila Mixes,16.935633,-95.918818,2.143617373565661,0.5789078595612777
959,San Juan Juquila Vijanos,17.353813,-96.304015,23.0941277980238,6.236827643242202
960,San Juan Lachao,16.158538,-97.125108,4.399678962039342,1.188182537648649
961,San Juan Lachigalla,16.591718,-96.54884,60.640925856884834,16.376760620870208
962,San Juan Lajarcia,16.508444,-95.925591,1.9426532447938802,0.5246352477274079
963,San Juan Lalana,17.470891,-95.879883,22.091699584269325,5.966110686594686
964,San Juan Mazatlán,17.031124,-95.446467,0.5981075261064902,0.16152563045794577
965,San Juan Ñumí,17.398289,-97.706421,4.064738747419708,1.0977281845921996
966,San Juan Ozolotepec,16.133008,-96.259293,14.373720067391174,3.8817839511653527
967,San Juan Petlapa,17.469302,-96.036834,40.91055478568393,11.04835312332349
968,San Juan Quiahije,16.301878,-97.316846,5.906909927827698,1.5952271264026725
969,San Juan Quiotepec,17.600763,-96.588162,7.880664763979116,2.1282617069138934
970,San Juan Sayultepec,17.453482,-97.284741,33.14711909682169,8.951750439979355
971,San Juan Tabaá,17.30503,-96.206992,2.4378862764100546,0.658378469746587
972,San Juan Tamazola,17.160439,-97.226883,10.576933491667175,2.8564192490183133
973,San Juan Teita,17.095262,-97.414313,9.373541149140914,2.531429680536926
974,San Juan Teitipac,16.934399,-96.608509,8.507481451338716,2.2975405676338205
975,San Juan Tepeuxila,17.722881,-96.841103,6.94761702325299,1.876281723399498
976,San Juan Teposcolula,17.550645,-97.424684,3.988180984078077,1.0770529038935825
977,San Juan Yaeé,17.429087,-96.283846,11.667881619285412,3.1510419989736063
978,San Juan Yatzona,17.402424,-96.169244,12.541118607400886,3.3868694194422067
979,San Juan Yucuita,17.512253,-97.270358,1.2608106650324813,0.34049602900534964
980,San Juanito de Escobedo,20.799444,-104.000278,11.00517848035942,2.972071600426202
981,San Julián,21.009722,-102.180833,1.2560258048236295,0.33920382396168614
982,San Lorenzo,16.394262,-97.874836,0.8158186656092526,0.22032095994463805
983,San Lorenzo,16.394262,-97.874836,3.9140156508408723,1.0570237257167971
984,San Lorenzo Albarradas,16.907226,-96.259648,33.206929849432335,8.96790300302515
985,San Lorenzo Axocomanitla,19.225224,-98.248874,45.72412415578897,12.34831139724904
986,San Lorenzo Cacaotepec,17.129359,-96.801996,33.96772262263979,9.173363604967657
987,San Lorenzo Cuaunecuiltitla,18.206453,-96.913057,10.512337878847672,2.838974480928855
988,San Lorenzo Texmelúcan,16.585491,-97.198974,1.0311373750075892,0.2784701869094985
989,San Lorenzo Victoria,17.668356,-98.120274,8.040957580975654,2.171550575876623
990,San Lucas,16.611637,-92.719342,3.0886272648139155,0.834118355684832
991,San Lucas,16.611637,-92.719342,8.229959559225305,2.2225926751013336
992,San Lucas Camotlán,16.943163,-95.713144,24.34297631253415,6.574093159638393
993,San Lucas Ojitlán,18.057503,-96.397763,1.0072130739633296,0.27200916169118067
994,San Lucas Quiaviní,16.894802,-96.468094,3.17475474857325,0.8573780464707762
995,San Lucas Tecopilco,19.484989,-98.256542,3.8254957369771114,1.0331179324090212
996,San Lucas Zoquiápam,18.13616,-96.906429,0.4162828381701172,0.11242183879873026
997,San Luis Acatlán,16.808583,-98.733613,3.232173071079473,0.8728845069947389
998,San Luis Amatlán,16.389468,-96.497115,4.540832338200474,1.2263025864367243
999,San Luis del Cordero,25.417649,-104.277786,26.04399411678101,7.033472052660791
1000,San Luis Potosí,22.151655,-100.976958,10.665453405530933,2.880325042326089
1001,San Luis Río Colorado,32.479831,-114.779624,7.497875947270961,2.024885303420808
1002,San Marcial Ozolotepec,16.089257,-96.405892,5.787288422606399,1.562922000311083
1003,San Marcos,16.797344,-99.390046,4.703517585301439,1.2702375579212855
1004,San Marcos,16.797344,-99.390046,0.3110159135753749,0.08399332783813179
1005,San Marcos Arteaga,17.719603,-97.861138,11.744439382627041,3.171717279672223
1006,San Martín Chalchicuautla,21.369703,-98.657238,11.794680414819986,3.1852854326306903
1007,San Martín de Bolaños,21.683611,-103.814167,6.612676808633356,1.7858273703430485
1008,San Martín de las Pirámides,19.704843,-98.834524,1.3038744069121486,0.35212587439832177
1009,San Martín de los Cansecos,16.656476,-96.729005,15.072309657883554,4.070445887540234
1010,San Martín Hidalgo,20.435,-103.928611,7.246670786306236,1.9570445386284712
1011,San Martín Huamelúlpam,17.397404,-97.602352,4.5288701876783435,1.2230720738275653
1012,San Martín Itunyoso,17.229019,-97.881477,10.127156632035092,2.7349519749139377
1013,San Martín Lachilá,16.610864,-96.849372,18.16572178290632,4.905856448268729
1014,San Martín Peras,17.360511,-98.238444,4.598250660706697,1.241809046960687
1015,San Martín Tilcajete,16.858948,-96.695571,2.387645244217109,0.6448103167881195
1016,San Martín Totoltepec,18.649203,-98.346401,12.175076801423716,3.288015733601944
1017,San Martín Toxpalan,18.100724,-97.059027,1.0167827943810333,0.2745935717785078
1018,San Martín Zacatepec,17.807946,-98.060864,3.8039638660372774,1.027303009712535
1019,San Mateo Atenco,19.264167,-99.529722,18.376255632095805,4.962713470189926
1020,San Mateo Cajonos,17.161776,-96.208976,1.9091592233319168,0.5155898124217628
1021,San Mateo del Mar,16.2097,-94.981892,7.548116979463907,2.0384534563792758
1022,San Mateo Etlatongo,17.414836,-97.27174,3.870951908961205,1.045393880323825
1023,San Mateo Nejápam,17.655588,-98.416994,1.8182468793637303,0.4910379165921552
1024,San Mateo Peñasco,17.150794,-97.533645,7.97875439826058,2.1547519103089967
1025,San Mateo Piñas,15.999508,-96.335189,2.634065544972983,0.7113588765367932
1026,San Mateo Río Hondo,16.14423,-96.448448,21.59646655265315,5.832367464575507
1027,San Mateo Sindihui,17.004233,-97.351233,2.251276728264829,0.6079824730437079
1028,San Mateo Tlapiltepec,17.810589,-97.431183,12.584182349280555,3.3984992648351793
1029,San Mateo Yoloxochitlán,18.143675,-96.868415,14.423961099584117,3.89535210412382
1030,San Mateo Yucutindoo,16.87637,-97.238878,0.2703446018001336,0.07300958496699149
1031,San Matías Tlalancaleca,19.324427,-98.498163,8.100768333586304,2.1877031389224175
1032,San Melchor Betaza,17.252396,-96.154355,17.68723576202113,4.776635943902372
1033,San Miguel Achiutla,17.306252,-97.489374,0.5981075261064902,0.16152563045794577
1034,San Miguel Ahuehuetitlán,17.671281,-98.320847,2.8828782758332827,0.7785535388072986
1035,San Miguel Aloápam,17.412913,-96.691465,3.9068383605275945,1.0550854181513019
1036,San Miguel Amatitlán,17.891389,-98.025568,0.7823246441472892,0.21127552463899307
1037,San Miguel Amatlán,17.275525,-96.47175,29.86470499354927,8.065297780026148
1038,San Miguel Chicahua,17.636943,-97.194883,39.92487358266043,10.782158884328796
1039,San Miguel Chimalapa,16.714515,-94.748212,5.957150960020643,1.6087952793611398
1040,San Miguel Coatlán,16.196313,-96.694114,2.1627568144010687,0.5840766797359319
1041,San Miguel de Allende,20.904013,-100.713381,3.5264419739238666,0.9523551171800483
1042,San Miguel de Horcasitas,29.488584,-110.727147,9.385503299663045,2.534660193146085
1043,San Miguel del Puerto,15.921633,-96.174852,6.24902743276061,1.6876197870246175
1044,San Miguel del Río,17.321658,-96.569221,9.727620804595956,2.62705285376803
1045,San Miguel Ejutla,16.580445,-96.739378,6.52176446466517,1.7612754745134407
1046,San Miguel el Alto,21.030556,-102.398056,8.402214526743975,2.2691120566732224
1047,San Miguel el Grande,17.046741,-97.622169,7.720371946982575,2.084972837951164
1048,San Miguel Huautla,17.745821,-97.137519,1.0742011168872565,0.2901000323024706
1049,San Miguel Ixitlán,17.999518,-97.773424,16.053206000698196,4.335347921491264
1050,San Miguel Mixtepec,16.778101,-96.957324,1.70580266445571,0.4606710980660613
1051,San Miguel Panixtlahuaca,16.260031,-97.379643,15.187146302896,4.101458808588159
1052,San Miguel Peras,16.937923,-97.009967,19.919373049450552,5.379449596771426
1053,San Miguel Piedras,16.999683,-97.2327,3.7274061026956473,1.006627729013918
1054,San Miguel Quetzaltepec,16.975487,-95.76168,2.1220855026258274,0.5730929368647916
1055,San Miguel Santa Flor,17.921083,-96.799301,15.278058646864187,4.126010704417767
1056,San Miguel Suchixtepec,16.094004,-96.466409,2.468987867767592,0.6667778025304001
1057,San Miguel Tecomatlán,17.394044,-97.267991,24.161151624597778,6.5249893679791775
1058,San Miguel Tenango,16.267321,-95.592522,15.292413227490742,4.129887319548757
1059,San Miguel Tequixtepec,17.802861,-97.341655,2.4043922549480907,0.6493330344409419
1060,San Miguel Tilquiápam,16.781942,-96.581556,4.689163004674883,1.2663609427902949
1061,San Miguel Tlacamama,16.416729,-98.063217,27.42921114724364,7.407565412801393
1062,San Miguel Tlacotepec,17.453624,-98.007239,13.78996712191124,3.7241349358383977
1063,San Miguel Totolapan,18.161267,-100.390821,72.38058037930303,19.547185695498765
1064,San Miguel Tulancingo,17.75124,-97.441511,0.980896342814644,0.26490203395103107
1065,San Miguel Xoxtla,19.168303,-98.309699,28.86945407010807,7.796519130944127
1066,San Miguel Yotao,17.370464,-96.337235,14.124907336530873,3.8145892888948474
1067,San Nicolás,16.415956,-96.740824,0.732083611954344,0.1977073716805256
1068,San Nicolás,16.415956,-96.740824,34.79071857856232,9.395622872477789
1069,San Nicolás,16.415956,-96.740824,3.2919838236901224,0.8890370700405336
1070,San Nicolás Buenos Aires,19.161897,-97.548412,55.18618521879364,14.90364687109374
1071,San Nicolás de los Garza,25.755253,-100.289586,7.067238528474289,1.9085868494910874
1072,San Nicolás de los Ranchos,19.072589,-98.485697,4.024067435644467,1.0867444417210592
1073,San Nicolás Hidalgo,17.782919,-98.142583,2.9785754800103215,0.8043976396805699
1074,San Nicolás Tolentino,22.248535,-100.552076,2.858953974789023,0.7720925135889807
1075,San Pablo Anicano,18.124454,-98.084033,111.16187237204784,30.020507574391967
1076,San Pablo Coatlán,16.223978,-96.782999,7.5218002483152215,2.0313463286391262
1077,San Pablo Cuatro Venados,16.982708,-96.89111,8.091198613168599,2.18511872883509
1078,San Pablo Etla,17.145506,-96.76449,3.4785933718353474,0.9394330667434126
1079,San Pablo Huitzo,17.277367,-96.884496,52.85595829708276,14.274343014829585
1080,San Pablo Macuiltianguis,17.534291,-96.553561,21.93858405758606,5.924760125197451
1081,San Pablo Tijaltepec,17.017658,-97.499963,90.80468461348735,24.522821216125326
1082,San Pablo Yaganiza,17.146083,-96.229575,7.344760420587701,1.9835347420235743
1083,San Pedro,25.757778,-102.983157,34.79071857856232,9.395622872477789
1084,San Pedro Amuzgos,16.653904,-98.089927,7.564863990194889,2.0429761740320984
1085,San Pedro Apóstol,16.735146,-96.726033,27.367007964528568,7.390766747233767
1086,San Pedro Atoyac,16.489084,-97.986977,5.280093240468095,1.4259482656827451
1087,San Pedro Cajonos,17.168671,-96.260639,4.509730746842936,1.217903253652911
